k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,scenario,signal_real,economics_viable
0.75,0.1,26441,1373,747,0.0030114216557618847,0.004989959776100263,0.6034961785033388,-0.00676889950539463,0.0127917428169184,0.5704020271547975,0.5686812147800764,-0.0017964524791044267,-0.004807874134866275,0.01026,-0.012056452479104427,-0.015067874134866275,0.0030114216557618847,0.0030114216557618847,0.293510882627864,3.4070286970172687,15,ALL,diagnostic,B,D_fee_sens,False,False
1.0,0.1,26439,1373,749,7.564582624153713e-05,0.006331313183402422,0.011947888858166604,-0.012333728013227208,0.012485019665710284,0.5009266613714588,0.5008888384583381,0.001853322742917607,0.0017776769166761852,0.015799999999999998,-0.013946677257082391,-0.014022323083323813,7.564582624153713e-05,7.564582624153713e-05,0.004787710521616274,208.86809999999997,15,ALL,diagnostic,B,A_baseline,False,False
1.0,0.1,26439,1373,749,7.564582624153713e-05,0.006331313183402422,0.011947888858166604,-0.012333728013227208,0.012485019665710284,0.5009266613714588,0.5008888384583381,0.001853322742917607,0.0017776769166761852,0.013800000000000002,-0.011946677257082395,-0.012022323083323816,7.564582624153713e-05,7.564582624153713e-05,0.005481581611705588,182.4291,15,ALL,diagnostic,B,B_low_slip,False,False
1.0,0.1,26439,1373,749,7.564582624153713e-05,0.006331313183402422,0.011947888858166604,-0.012333728013227208,0.012485019665710284,0.5009266613714588,0.5008888384583381,0.001853322742917607,0.0017776769166761852,0.0218,-0.019946677257082393,-0.020022323083323815,7.564582624153713e-05,7.564582624153713e-05,0.0034699920294283086,288.1851,15,ALL,diagnostic,B,C_high_slip,False,False
1.0,0.1,26439,1373,749,7.564582624153713e-05,0.006331313183402422,0.011947888858166604,-0.012333728013227208,0.012485019665710284,0.5009266613714588,0.5008888384583381,0.001853322742917607,0.0017776769166761852,0.01026,-0.008406677257082393,-0.008482323083323815,7.564582624153713e-05,7.564582624153713e-05,0.007372887547908102,135.63207,15,ALL,diagnostic,B,D_fee_sens,False,False
0.25,0.0025,6810,1243,0,0.011747430249632892,0.0051689848772909185,2.272676459403719,0.0016162198901426938,0.021878640609123094,0.7814977973568282,0.7720998531571219,-0.02312775330396466,-0.034875183553597644,0.632,-0.6551277533039647,-0.6668751835535977,0.011747430249632892,0.011747430249632892,0.018587706091191286,53.79900000000001,60,ALL,primary,B,A_baseline,True,False
0.25,0.0025,6810,1243,0,0.011747430249632892,0.0051689848772909185,2.272676459403719,0.0016162198901426938,0.021878640609123094,0.7814977973568282,0.7720998531571219,-0.02312775330396466,-0.034875183553597644,0.552,-0.5751277533039647,-0.5868751835535977,0.011747430249632892,0.011747430249632892,0.02128157653919002,46.989000000000004,60,ALL,primary,B,B_low_slip,True,False
0.25,0.0025,6810,1243,0,0.011747430249632892,0.0051689848772909185,2.272676459403719,0.0016162198901426938,0.021878640609123094,0.7814977973568282,0.7720998531571219,-0.02312775330396466,-0.034875183553597644,0.872,-0.8951277533039647,-0.9068751835535976,0.011747430249632892,0.011747430249632892,0.013471823680771666,74.229,60,ALL,primary,B,C_high_slip,True,False
0.25,0.0025,6810,1243,0,0.011747430249632892,0.0051689848772909185,2.272676459403719,0.0016162198901426938,0.021878640609123094,0.7814977973568282,0.7720998531571219,-0.02312775330396466,-0.034875183553597644,0.4104,-0.43352775330396465,-0.44527518355359763,0.011747430249632892,0.011747430249632892,0.02862434271353044,34.9353,60,ALL,primary,B,D_fee_sens,True,False
0.5,0.0025,6810,1243,0,0.001762114537444934,0.007653405378505094,0.23023927915721093,-0.013238560004425052,0.01676278907931492,0.6599118942731278,0.6587371512481645,-0.010132158590308249,-0.011894273127753374,0.632,-0.6421321585903083,-0.6438942731277534,0.001762114537444934,0.001762114537444934,0.002788155913678693,358.65999999999997,60,ALL,primary,B,A_baseline,False,False
0.5,0.0025,6810,1243,0,0.001762114537444934,0.007653405378505094,0.23023927915721093,-0.013238560004425052,0.01676278907931492,0.6599118942731278,0.6587371512481645,-0.010132158590308249,-0.011894273127753374,0.552,-0.5621321585903083,-0.5638942731277534,0.001762114537444934,0.001762114537444934,0.0031922364808785035,313.26,60,ALL,primary,B,B_low_slip,False,False
0.5,0.0025,6810,1243,0,0.001762114537444934,0.007653405378505094,0.23023927915721093,-0.013238560004425052,0.01676278907931492,0.6599118942731278,0.6587371512481645,-0.010132158590308249,-0.011894273127753374,0.872,-0.8821321585903082,-0.8838942731277534,0.001762114537444934,0.001762114537444934,0.00202077355211575,494.85999999999996,60,ALL,primary,B,C_high_slip,False,False
0.5,0.0025,6810,1243,0,0.001762114537444934,0.007653405378505094,0.23023927915721093,-0.013238560004425052,0.01676278907931492,0.6599118942731278,0.6587371512481645,-0.010132158590308249,-0.011894273127753374,0.4104,-0.42053215859030824,-0.42229427312775336,0.001762114537444934,0.001762114537444934,0.004293651407029566,232.902,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.0025,6810,1243,0,0.001156387665198238,0.010010013643381924,0.11552308582144424,-0.01846323907583033,0.020776014406226808,0.5706314243759177,0.5699706314243759,-0.001395007342143928,-0.0025513950073422498,0.632,-0.6333950073421439,-0.6345513950073423,0.001156387665198238,0.001156387665198238,0.0018297273183516423,546.5295238095238,60,ALL,primary,B,A_baseline,False,False
0.75,0.0025,6810,1243,0,0.001156387665198238,0.010010013643381924,0.11552308582144424,-0.01846323907583033,0.020776014406226808,0.5706314243759177,0.5699706314243759,-0.001395007342143928,-0.0025513950073422498,0.552,-0.553395007342144,-0.5545513950073423,0.001156387665198238,0.001156387665198238,0.002094905190576518,477.34857142857146,60,ALL,primary,B,B_low_slip,False,False
0.75,0.0025,6810,1243,0,0.001156387665198238,0.010010013643381924,0.11552308582144424,-0.01846323907583033,0.020776014406226808,0.5706314243759177,0.5699706314243759,-0.001395007342143928,-0.0025513950073422498,0.872,-0.8733950073421439,-0.8745513950073422,0.001156387665198238,0.001156387665198238,0.0013261326435759608,754.072380952381,60,ALL,primary,B,C_high_slip,False,False
0.75,0.0025,6810,1243,0,0.001156387665198238,0.010010013643381924,0.11552308582144424,-0.01846323907583033,0.020776014406226808,0.5706314243759177,0.5699706314243759,-0.001395007342143928,-0.0025513950073422498,0.4104,-0.4117950073421439,-0.41295139500734224,0.001156387665198238,0.001156387665198238,0.002817708735863153,354.8982857142857,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.0025,6810,1243,0,0.0020558002936857563,0.012244018908495326,0.16790241088727578,-0.021942476766965084,0.026054077354336597,0.5014684287812041,0.5004405286343613,0.002936857562408246,0.0008810572687225626,0.632,-0.6290631424375918,-0.6311189427312774,0.0020558002936857563,0.0020558002936857563,0.003252848565958475,307.42285714285714,60,ALL,primary,B,A_baseline,False,False
1.0,0.0025,6810,1243,0,0.0020558002936857563,0.012244018908495326,0.16790241088727578,-0.021942476766965084,0.026054077354336597,0.5014684287812041,0.5004405286343613,0.002936857562408246,0.0008810572687225626,0.552,-0.5490631424375918,-0.5511189427312775,0.0020558002936857563,0.0020558002936857563,0.0037242758943582537,268.50857142857143,60,ALL,primary,B,B_low_slip,False,False
1.0,0.0025,6810,1243,0,0.0020558002936857563,0.012244018908495326,0.16790241088727578,-0.021942476766965084,0.026054077354336597,0.5014684287812041,0.5004405286343613,0.002936857562408246,0.0008810572687225626,0.872,-0.8690631424375918,-0.8711189427312774,0.0020558002936857563,0.0020558002936857563,0.0023575691441350415,424.1657142857143,60,ALL,primary,B,C_high_slip,False,False
1.0,0.0025,6810,1243,0,0.0020558002936857563,0.012244018908495326,0.16790241088727578,-0.021942476766965084,0.026054077354336597,0.5014684287812041,0.5004405286343613,0.002936857562408246,0.0008810572687225626,0.4104,-0.40746314243759174,-0.4095189427312774,0.0020558002936857563,0.0020558002936857563,0.005009259974867827,199.63028571428572,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.005,6810,1243,0,0.007158590308370044,0.004908532377047299,1.4583972883308667,-0.0024621331506426616,0.016779313767382748,0.7976505139500735,0.7919236417033774,-0.002936857562408135,-0.010095447870778318,0.316,-0.31893685756240814,-0.3260954478707783,0.007158590308370044,0.007158590308370044,0.02265376679863938,44.14276923076923,60,ALL,primary,B,A_baseline,False,False
0.25,0.005,6810,1243,0,0.007158590308370044,0.004908532377047299,1.4583972883308667,-0.0024621331506426616,0.016779313767382748,0.7976505139500735,0.7919236417033774,-0.002936857562408135,-0.010095447870778318,0.276,-0.27893685756240816,-0.28609544787077834,0.007158590308370044,0.007158590308370044,0.02593692140713784,38.555076923076925,60,ALL,primary,B,B_low_slip,False,False
0.25,0.005,6810,1243,0,0.007158590308370044,0.004908532377047299,1.4583972883308667,-0.0024621331506426616,0.016779313767382748,0.7976505139500735,0.7919236417033774,-0.002936857562408135,-0.010095447870778318,0.436,-0.43893685756240813,-0.4460954478707783,0.007158590308370044,0.007158590308370044,0.016418785110940467,60.905846153846156,60,ALL,primary,B,C_high_slip,False,False
0.25,0.005,6810,1243,0,0.007158590308370044,0.004908532377047299,1.4583972883308667,-0.0024621331506426616,0.016779313767382748,0.7976505139500735,0.7919236417033774,-0.002936857562408135,-0.010095447870778318,0.2052,-0.20813685756240813,-0.2152954478707783,0.007158590308370044,0.007158590308370044,0.03488591768211523,28.664861538461537,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.005,6810,1243,0,0.00870044052863436,0.007911766660122933,1.0996836613605556,-0.006806622125206585,0.024207503182475304,0.6698972099853158,0.6640969162995595,0.004845814977973539,-0.0038546255506608507,0.316,-0.31115418502202646,-0.31985462555066085,0.00870044052863436,0.00870044052863436,0.02753303964757709,36.32,60,ALL,primary,B,A_baseline,False,False
0.5,0.005,6810,1243,0,0.00870044052863436,0.007911766660122933,1.0996836613605556,-0.006806622125206585,0.024207503182475304,0.6698972099853158,0.6640969162995595,0.004845814977973539,-0.0038546255506608507,0.276,-0.2711541850220265,-0.2798546255506609,0.00870044052863436,0.00870044052863436,0.03152333524867522,31.722531645569624,60,ALL,primary,B,B_low_slip,False,False
0.5,0.005,6810,1243,0,0.00870044052863436,0.007911766660122933,1.0996836613605556,-0.006806622125206585,0.024207503182475304,0.6698972099853158,0.6640969162995595,0.004845814977973539,-0.0038546255506608507,0.436,-0.43115418502202646,-0.43985462555066085,0.00870044052863436,0.00870044052863436,0.01995513882714303,50.11240506329114,60,ALL,primary,B,C_high_slip,False,False
0.5,0.005,6810,1243,0,0.00870044052863436,0.007911766660122933,1.0996836613605556,-0.006806622125206585,0.024207503182475304,0.6698972099853158,0.6640969162995595,0.004845814977973539,-0.0038546255506608507,0.2052,-0.20035418502202645,-0.20905462555066084,0.00870044052863436,0.00870044052863436,0.04239980764441696,23.58501265822785,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.005,6810,1243,0,0.006681350954478708,0.010851367176434456,0.6157151302545886,-0.014587328711332826,0.02795003062029024,0.5754772393538914,0.5716593245227607,0.007085168869309877,0.0004038179148311283,0.316,-0.3089148311306901,-0.3155961820851689,0.006681350954478708,0.006681350954478708,0.021143515678730088,47.29582417582417,60,ALL,primary,B,A_baseline,False,False
0.75,0.005,6810,1243,0,0.006681350954478708,0.010851367176434456,0.6157151302545886,-0.014587328711332826,0.02795003062029024,0.5754772393538914,0.5716593245227607,0.007085168869309877,0.0004038179148311283,0.276,-0.26891483113069015,-0.2755961820851689,0.006681350954478708,0.006681350954478708,0.02420779331332865,41.30901098901099,60,ALL,primary,B,B_low_slip,False,False
0.75,0.005,6810,1243,0,0.006681350954478708,0.010851367176434456,0.6157151302545886,-0.014587328711332826,0.02795003062029024,0.5754772393538914,0.5716593245227607,0.007085168869309877,0.0004038179148311283,0.436,-0.4289148311306901,-0.43559618208516887,0.006681350954478708,0.006681350954478708,0.01532419943687777,65.25626373626373,60,ALL,primary,B,C_high_slip,False,False
0.75,0.005,6810,1243,0,0.006681350954478708,0.010851367176434456,0.6157151302545886,-0.014587328711332826,0.02795003062029024,0.5754772393538914,0.5716593245227607,0.007085168869309877,0.0004038179148311283,0.2052,-0.19811483113069012,-0.20479618208516887,0.006681350954478708,0.006681350954478708,0.03256018983664088,30.712351648351646,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.005,6810,1243,0,0.011894273127753305,0.013691794120786286,0.8687154526882592,-0.014941643348987815,0.038730189604494425,0.5076358296622614,0.5016886930983847,0.01527165932452279,0.0033773861967694163,0.316,-0.3007283406754772,-0.3126226138032306,0.011894273127753305,0.011894273127753305,0.037640104834662354,26.567407407407405,60,ALL,primary,B,A_baseline,False,False
1.0,0.005,6810,1243,0,0.011894273127753305,0.013691794120786286,0.8687154526882592,-0.014941643348987815,0.038730189604494425,0.5076358296622614,0.5016886930983847,0.01527165932452279,0.0033773861967694163,0.276,-0.26072834067547723,-0.2726226138032306,0.011894273127753305,0.011894273127753305,0.04309519249185979,23.204444444444444,60,ALL,primary,B,B_low_slip,False,False
1.0,0.005,6810,1243,0,0.011894273127753305,0.013691794120786286,0.8687154526882592,-0.014941643348987815,0.038730189604494425,0.5076358296622614,0.5016886930983847,0.01527165932452279,0.0033773861967694163,0.436,-0.4207283406754772,-0.4326226138032306,0.011894273127753305,0.011894273127753305,0.027280442953562627,36.6562962962963,60,ALL,primary,B,C_high_slip,False,False
1.0,0.005,6810,1243,0,0.011894273127753305,0.013691794120786286,0.8687154526882592,-0.014941643348987815,0.038730189604494425,0.5076358296622614,0.5016886930983847,0.01527165932452279,0.0033773861967694163,0.2052,-0.1899283406754772,-0.20182261380323058,0.011894273127753305,0.011894273127753305,0.05796429399489915,17.252,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.0075,6810,1243,0,0.007892804698972099,0.005247133018452848,1.5042128093980256,-0.0023915760171954814,0.01817718541513968,0.7995594713656388,0.7932452276064611,-0.0005506607929515184,-0.008443465491923652,0.21066666666666667,-0.2112173274596182,-0.21911013215859032,0.007892804698972099,0.007892804698972099,0.03746584509005743,26.69097674418605,60,ALL,primary,B,A_baseline,False,False
0.25,0.0075,6810,1243,0,0.007892804698972099,0.005247133018452848,1.5042128093980256,-0.0023915760171954814,0.01817718541513968,0.7995594713656388,0.7932452276064611,-0.0005506607929515184,-0.008443465491923652,0.18400000000000002,-0.18455066079295154,-0.19244346549192368,0.007892804698972099,0.007892804698972099,0.04289567771180488,23.312372093023264,60,ALL,primary,B,B_low_slip,False,False
0.25,0.0075,6810,1243,0,0.007892804698972099,0.005247133018452848,1.5042128093980256,-0.0023915760171954814,0.01817718541513968,0.7995594713656388,0.7932452276064611,-0.0005506607929515184,-0.008443465491923652,0.2906666666666667,-0.2912173274596182,-0.29911013215859034,0.007892804698972099,0.007892804698972099,0.027154144606555384,36.826790697674426,60,ALL,primary,B,C_high_slip,False,False
0.25,0.0075,6810,1243,0,0.007892804698972099,0.005247133018452848,1.5042128093980256,-0.0023915760171954814,0.01817718541513968,0.7995594713656388,0.7932452276064611,-0.0005506607929515184,-0.008443465491923652,0.1368,-0.13735066079295152,-0.14524346549192366,0.007892804698972099,0.007892804698972099,0.05769594078195978,17.332241860465118,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.0075,6810,1243,0,0.006497797356828193,0.008760507505001867,0.7417147183674273,-0.01067279735297547,0.023668392066631853,0.6666666666666666,0.6623348017621146,0.0,-0.0064977973568280945,0.21066666666666667,-0.21066666666666667,-0.21716446402349476,0.006497797356828193,0.006497797356828193,0.030843974795070537,32.42124293785311,60,ALL,primary,B,A_baseline,False,False
0.5,0.0075,6810,1243,0,0.006497797356828193,0.008760507505001867,0.7417147183674273,-0.01067279735297547,0.023668392066631853,0.6666666666666666,0.6623348017621146,0.0,-0.0064977973568280945,0.18400000000000002,-0.18400000000000002,-0.19049779735682812,0.006497797356828193,0.006497797356828193,0.03531411606971844,28.317288135593227,60,ALL,primary,B,B_low_slip,False,False
0.5,0.0075,6810,1243,0,0.006497797356828193,0.008760507505001867,0.7417147183674273,-0.01067279735297547,0.023668392066631853,0.6666666666666666,0.6623348017621146,0.0,-0.0064977973568280945,0.2906666666666667,-0.2906666666666667,-0.2971644640234948,0.006497797356828193,0.006497797356828193,0.02235480742028048,44.73310734463278,60,ALL,primary,B,C_high_slip,False,False
